Candidate_ID,Gender,Age,Education_Level,University_Type,Experience_Years,Application_Channel,Region,Role_Applied,Ticketing_Tool,Language_Proficiency,Live_Chat_Experience_Months,CSAT_Prior,Typing_Speed_WPM,Night_Shifts,Manager_Score,Interview_Sentiment,Stage_Reached,Offer_Result,Time_to_Hire_Days,Salary_Expectation_USD,Bias_Flag
COIJPMHME,Male,35,Bachelor,Public,1.3,Job Board,Europe,Senior Support Agent,Zendesk,B1,24,67.8,47,Yes,3.7,-0.69,Offer,Not Hired,,2019,No
C8NDU5M4V,Male,26,Bootcamp,Private,3.5,Career Site,North America,Senior Support Agent,Salesforce,B2,24,59.6,64,Yes,3.8,1.84,Offer,Not Hired,,1953,No
C0KBM7225,Non-binary,23,Master,Private,4.1,LinkedIn,Andean,Customer Support Agent,Salesforce,B2,43,74.6,59,Yes,3.3,0.37,Offer,Hired,34.0,1187,No
CNL7UKK5B,Female,21,Bachelor,Private,3.0,Job Board,North America,Customer Support Agent,Zendesk,C1,23,84.5,57,Yes,3.5,1.05,Offer,Not Hired,,543,Yes
CC0AG9P0R,Female,42,Bachelor,Public,8.2,Referral,APAC,Customer Support Agent,Zendesk,C1,75,57.0,59,Yes,3.3,-0.44,Offer,Not Hired,,1057,No
CDG1DVMN8,Female,44,Bachelor,Public,1.9,Referral,North America,Team Lead,Zendesk,B2,11,75.4,62,No,3.4,0.6,Offer,Not Hired,,1942,No
CVWMNYBIV,Female,42,Bachelor,Public,7.4,Referral,Caribbean,Customer Support Agent,Zendesk,B2,59,67.2,62,Yes,2.9,-0.74,Offer,Not Hired,,1285,No
CWD2TI19P,Male,23,Master,Public,1.1,Career Site,North America,Customer Support Agent,Zendesk,B2,14,80.2,45,No,3.0,0.31,Offer,Not Hired,,1274,No
CKKVBRABP,Male,20,High School,Public,4.0,LinkedIn,Caribbean,Customer Support Agent,Zendesk,B1,36,98.0,66,No,3.3,-0.33,Offer,Not Hired,,1164,No
C05DIPU9Y,Female,22,High School,Private,6.9,Referral,North America,Senior Support Agent,Salesforce,C1,62,80.9,58,Yes,1.9,-0.54,Offer,Not Hired,,1393,No
CTCCFXLIY,Female,46,Bootcamp,Public,6.7,Job Board,North America,Customer Support Agent,Zendesk,C1,51,81.6,50,Yes,4.3,-0.02,Offer,Hired,28.0,1347,No
C3P50Z5G1,Male,46,Bachelor,Public,2.7,LinkedIn,Andean,Customer Support Agent,Intercom,C1,22,88.9,58,Yes,4.8,-1.81,Offer,Hired,28.0,1057,No
C89U15463,Male,29,Bachelor,Public,5.2,Job Board,Caribbean,Customer Support Agent,Freshdesk,B2,49,82.7,59,No,3.4,-0.79,Offer,Hired,31.0,1398,No
CN0O237VR,Female,21,Bootcamp,Public,4.9,Career Site,APAC,Customer Support Agent,Salesforce,B2,35,80.6,68,Yes,3.8,0.95,Offer,Hired,40.0,1144,No
CFWUSY4FP,Male,30,Bachelor,Public,2.4,LinkedIn,Andean,Senior Support Agent,Other,C1,23,89.6,42,Yes,4.1,0.56,Offer,Hired,20.0,1829,No
C032248VI,Male,48,Bachelor,Private,5.4,LinkedIn,Europe,Senior Support Agent,Zendesk,C1,42,86.2,71,No,2.4,-0.72,Offer,Not Hired,,1583,No
CUZD1T7H6,Male,24,Bootcamp,Private,8.6,Recruiting Agency,North America,Customer Support Agent,Zendesk,C1,70,85.0,55,Yes,3.9,0.74,Offer,Hired,25.0,1332,No
CQUXU6G09,Female,48,Master,Public,5.0,LinkedIn,North America,Customer Support Agent,Intercom,B2,41,81.3,49,Yes,3.0,-0.54,Offer,Hired,37.0,1200,No
CHJR0822P,Male,36,Bachelor,Public,5.3,LinkedIn,Andean,Senior Support Agent,Zendesk,C1,38,79.6,49,No,4.9,0.9,Offer,Hired,26.0,2068,No
CXHQGA42S,Female,24,Bachelor,Private,5.5,Recruiting Agency,Andean,Customer Support Agent,Zendesk,B2,42,89.8,43,No,3.2,0.15,Offer,Not Hired,,1129,No
CADEZHJ45,Female,53,Bachelor,Public,0.0,Career Site,Andean,Customer Support Agent,Zendesk,B2,1,79.3,34,Yes,3.9,-0.04,Offer,Not Hired,,1092,No
C1LUH4D0S,Male,38,Bachelor,Private,5.0,Job Board,North America,Customer Support Agent,Salesforce,C1,39,92.2,63,Yes,3.2,0.17,Offer,Not Hired,,1198,No
C1QF1WQNM,Male,43,Master,Private,1.2,Job Board,APAC,Customer Support Agent,Zendesk,B1,19,73.8,79,Yes,4.8,2.0,Offer,Hired,40.0,1338,No
CRJKKA7IF,Female,22,Bachelor,Private,2.3,Career Site,Europe,Team Lead,Freshdesk,C1,24,93.7,36,Yes,2.9,-0.43,Offer,Not Hired,,2766,No
CF9RLODLI,Male,32,Bachelor,Public,9.4,Job Board,Andean,Senior Support Agent,Zendesk,B2,77,86.5,44,Yes,4.1,0.45,Offer,Not Hired,,1735,No
C2CP24SIM,Female,42,Master,Private,3.1,Job Board,Andean,Customer Support Agent,Intercom,B1,20,74.5,64,Yes,3.7,0.95,Offer,Not Hired,,794,Yes
CIXKWX7N8,Male,42,Master,Private,1.9,Career Site,Andean,Senior Support Agent,Zendesk,B1,10,86.2,54,No,3.6,-0.62,Offer,Not Hired,,1907,No
COYX3Q2MR,Prefer_not_to_say,21,Master,Public,6.8,Job Board,APAC,Customer Support Agent,Salesforce,C1,66,77.5,65,No,3.5,-1.18,Offer,Not Hired,,863,No
CRZWC31D8,Male,41,Bachelor,Public,1.3,Referral,Andean,Senior Support Agent,Intercom,C1,4,82.3,54,No,2.8,-0.29,Offer,Not Hired,,1709,No
CXDR4K7PI,Male,53,Bootcamp,Public,2.6,Referral,Andean,Customer Support Agent,Zendesk,B2,21,78.3,48,No,1.5,0.93,Offer,Not Hired,,1081,No
CMSY7H8SE,Male,48,Bachelor,Public,7.0,Referral,North America,Customer Support Agent,Zendesk,B1,58,81.5,52,Yes,4.1,-0.06,Offer,Hired,28.0,866,No
C7MWZAHYL,Male,26,Bachelor,Private,3.9,Job Board,North America,Customer Support Agent,Salesforce,B2,29,89.8,26,Yes,3.0,0.04,Offer,Not Hired,,1161,No
CAA3FDUEX,Male,52,Bachelor,Public,0.0,Referral,Andean,Customer Support Agent,Salesforce,B2,0,86.1,41,Yes,4.1,1.07,Offer,Hired,29.0,1455,No
CTXR2XOAJ,Male,44,Master,Public,5.2,Referral,North America,Customer Support Agent,Zendesk,C1,37,73.4,66,Yes,3.5,-0.48,Offer,Not Hired,,1048,No
CEAJHCLSG,Female,21,Bachelor,Public,2.8,Career Site,Andean,Customer Support Agent,Zendesk,B2,19,73.6,69,Yes,4.1,0.17,Offer,Not Hired,,1226,Yes
CJABFQX2W,Male,23,Bachelor,Private,7.8,Referral,Andean,Senior Support Agent,Zendesk,B2,58,84.7,72,No,3.9,-1.11,Offer,Not Hired,,2301,No
CW7J27U4E,Female,53,Bachelor,Private,2.2,LinkedIn,Andean,Senior Support Agent,Zendesk,B1,26,85.0,60,Yes,1.6,0.54,Offer,Not Hired,,1920,No
C5UHCZPLO,Prefer_not_to_say,26,Bachelor,Private,6.5,LinkedIn,Caribbean,Customer Support Agent,Zendesk,C1,52,77.1,28,Yes,3.7,0.46,Offer,Hired,21.0,994,No
C9PCKFY24,Female,22,Bachelor,Private,8.4,LinkedIn,APAC,Customer Support Agent,Zendesk,C1,64,95.4,47,Yes,3.1,0.97,Offer,Not Hired,,1139,No
CW1PWDTUB,Female,35,Master,Public,1.6,Job Board,North America,Customer Support Agent,Zendesk,C1,13,88.6,71,No,4.1,-0.78,Offer,Not Hired,,1179,No
CT0NTKJEL,Male,38,Bachelor,Private,3.3,Referral,Europe,Customer Support Agent,Salesforce,B2,30,77.3,74,No,3.7,0.08,Offer,Hired,21.0,1337,No
C27WWWRPW,Female,40,Master,Public,4.8,LinkedIn,Caribbean,Customer Support Agent,Salesforce,C2,36,76.6,71,Yes,3.7,-0.9,Offer,Not Hired,,1300,Yes
C2OUQKKCP,Female,43,Bachelor,Public,1.6,Career Site,North America,Senior Support Agent,Salesforce,B2,18,80.4,52,Yes,3.1,0.03,Offer,Not Hired,,994,No
CZY9B12PK,Male,55,Master,Private,4.5,LinkedIn,APAC,Team Lead,Intercom,C1,28,79.6,39,No,2.7,1.58,Offer,Not Hired,,2092,No
CMY5XSXCV,Female,47,Bachelor,Private,3.2,LinkedIn,Caribbean,Customer Support Agent,Intercom,C1,33,92.4,55,Yes,3.0,-0.04,Offer,Not Hired,,1088,No
CB86SN0WZ,Female,19,Master,Private,3.2,Career Site,APAC,Senior Support Agent,Zendesk,B1,26,90.1,55,No,2.0,-0.98,Offer,Not Hired,,1441,No
CSICKTPSJ,Male,22,Master,Private,3.9,Job Board,North America,Customer Support Agent,Intercom,C1,31,82.6,74,No,2.9,-0.36,Offer,Hired,22.0,489,No
C7N4OPVJH,Female,19,Bachelor,Public,4.0,Job Board,North America,Customer Support Agent,Zendesk,C1,28,87.7,58,No,2.3,-1.2,Offer,Not Hired,,980,No
CN2FPYZPC,Female,33,Bachelor,Public,4.2,Career Site,Andean,Customer Support Agent,Freshdesk,C1,26,88.8,55,Yes,2.3,-0.92,Offer,Hired,20.0,1099,No
CAQ3B5YAM,Female,31,Master,Public,2.2,Career Site,North America,Customer Support Agent,Other,B1,8,82.5,56,No,3.4,0.85,Offer,Not Hired,,1013,No
CH8TLKUAJ,Female,53,Bachelor,Private,2.4,LinkedIn,North America,Customer Support Agent,Salesforce,B2,15,85.4,60,Yes,3.7,-1.05,Offer,Not Hired,,936,No
CFWYQFN4H,Female,32,Master,Private,3.5,Job Board,APAC,Team Lead,Zendesk,C2,32,87.1,63,Yes,3.3,0.53,Offer,Not Hired,,2415,No
CFE3EU9XO,Female,20,Master,Private,3.7,Job Board,APAC,Customer Support Agent,Intercom,B2,24,86.1,46,Yes,3.0,0.27,Offer,Not Hired,,1157,No
CHAF8FA3P,Male,51,Master,Public,2.7,LinkedIn,Pacific,Customer Support Agent,Zendesk,B1,12,75.9,42,Yes,2.6,-0.23,Offer,Not Hired,,1023,No
CMZS6QZ5Q,Male,28,Bachelor,Public,4.6,Career Site,APAC,Customer Support Agent,Zendesk,B2,31,76.9,71,Yes,3.1,0.45,Offer,Not Hired,,1326,No
CK9IBU9D4,Female,52,Bachelor,Public,0.0,Referral,Europe,Team Lead,Zendesk,B2,0,79.7,35,No,2.7,-0.59,Offer,Not Hired,,2421,No
C37PJSF4X,Female,47,PhD,Private,1.9,Career Site,North America,Customer Support Agent,Zendesk,C1,13,76.5,75,No,3.3,1.01,Offer,Hired,20.0,956,No
CRSZS478W,Male,51,Bachelor,Private,3.1,Job Board,Andean,Senior Support Agent,Intercom,C1,24,70.5,32,Yes,2.2,-0.38,Offer,Not Hired,,1413,No
C0LBO5ETG,Male,49,Bootcamp,Public,1.6,Job Board,Andean,Senior Support Agent,Zendesk,C2,19,87.6,48,No,3.8,-0.1,Offer,Not Hired,,1646,No
CPF031ZIT,Female,24,High School,Private,8.0,LinkedIn,Andean,Customer Support Agent,Zendesk,B2,71,85.5,67,No,2.9,-0.2,Offer,Not Hired,,1284,No
CDNSYD3Q5,Male,42,Master,Private,3.8,Career Site,Andean,Senior Support Agent,Other,B2,42,71.7,55,Yes,3.6,0.87,Offer,Not Hired,,1490,No
CSTY3FSBR,Female,34,Bachelor,Public,4.3,Job Board,APAC,Senior Support Agent,Freshdesk,B2,25,80.3,39,No,3.9,0.74,Offer,Not Hired,,1852,Yes
C35KNTOGK,Male,42,Bachelor,Public,2.5,LinkedIn,Andean,Senior Support Agent,Zendesk,B2,15,80.7,60,No,3.5,-2.0,Offer,Not Hired,,1724,No
COS7TNX1P,Non-binary,46,Bachelor,Public,3.8,LinkedIn,North America,Customer Support Agent,Freshdesk,C1,35,83.8,56,No,3.9,0.48,Offer,Hired,24.0,1429,No
CRH55GMJ7,Non-binary,37,Master,Private,0.6,Job Board,North America,Customer Support Agent,Freshdesk,B1,2,73.4,52,Yes,1.9,-1.32,Offer,Not Hired,,1164,No
CCHLUIT03,Female,30,Bachelor,Public,3.4,LinkedIn,North America,Customer Support Agent,Freshdesk,B2,32,71.5,48,No,3.0,-0.06,Offer,Not Hired,,985,No
CDED6XT2V,Female,52,Master,Public,1.4,Job Board,Andean,Customer Support Agent,Intercom,C2,12,86.3,55,No,4.1,0.15,Offer,Hired,35.0,1222,No
CISZBVRCJ,Female,43,Master,Public,3.1,Job Board,North America,Senior Support Agent,Salesforce,B2,34,70.1,48,Yes,3.7,-0.07,Offer,Not Hired,,1896,No
CQMKXOR2D,Female,51,PhD,Private,0.0,LinkedIn,North America,Senior Support Agent,Zendesk,B1,6,80.2,84,Yes,4.6,0.7,Offer,Not Hired,,1599,Yes
CMC7G3GLV,Female,27,Master,Public,0.9,Job Board,North America,Customer Support Agent,Freshdesk,C1,14,79.5,52,Yes,4.5,0.9,Offer,Hired,29.0,908,No
C3GH5LH0D,Male,50,Bachelor,Private,7.6,LinkedIn,Andean,Customer Support Agent,Zendesk,B2,58,81.6,51,Yes,3.5,-0.45,Offer,Not Hired,,1188,No
C554KEPM8,Female,30,Bachelor,Public,6.0,Career Site,North America,Customer Support Agent,Salesforce,C1,47,84.5,49,Yes,3.1,-0.48,Offer,Not Hired,,1110,No
CW71ZECBV,Non-binary,36,High School,Private,7.2,Career Site,Andean,Senior Support Agent,Zendesk,C1,56,95.3,76,Yes,2.6,0.22,Offer,Not Hired,,1313,No
CH9E8YDCO,Female,50,PhD,Private,7.4,LinkedIn,North America,Customer Support Agent,Zendesk,B1,50,69.7,35,No,3.0,-1.14,Offer,Not Hired,,1142,No
CMLTEEZ9J,Female,32,Bachelor,Public,5.5,Job Board,Pacific,Senior Support Agent,Other,B2,53,89.5,59,No,3.0,-0.18,Offer,Not Hired,,1538,No
C7MMDPRXF,Male,28,Bachelor,Private,2.6,Referral,Andean,Customer Support Agent,Freshdesk,B2,25,62.2,52,Yes,2.9,1.46,Offer,Not Hired,,850,No
CGPCFW8UF,Male,52,Master,Private,1.1,Recruiting Agency,Europe,Customer Support Agent,Zendesk,C1,7,93.2,38,Yes,2.7,-1.11,Offer,Not Hired,,1042,No
C9SZHUCWH,Female,54,Bootcamp,Public,6.8,Referral,Andean,Senior Support Agent,Zendesk,B2,62,66.3,45,Yes,3.6,-0.06,Offer,Not Hired,,2027,No
C6BXFYR8X,Male,30,Master,Private,4.0,Job Board,APAC,Customer Support Agent,Zendesk,C1,28,100.0,59,Yes,4.5,-0.28,Offer,Hired,23.0,1299,No
CNDVPBUHI,Female,30,High School,Private,10.3,Career Site,Europe,Customer Support Agent,Other,B2,71,79.6,45,No,4.0,2.0,Offer,Hired,26.0,1256,No
CANHCPHEQ,Female,27,Bachelor,Private,2.9,LinkedIn,Caribbean,Senior Support Agent,Zendesk,B2,29,92.6,58,Yes,3.1,-0.23,Offer,Not Hired,,1769,No
CC9Q959TP,Male,19,Bachelor,Private,8.9,Job Board,Caribbean,Customer Support Agent,Zendesk,B1,64,91.3,76,No,4.0,-0.18,Offer,Hired,27.0,1198,No
CZC4LAIIA,Female,39,Bachelor,Private,3.4,LinkedIn,Andean,Team Lead,Freshdesk,B2,26,78.8,57,Yes,3.5,-0.68,Offer,Not Hired,,2436,No
CYD4QZMEG,Male,28,Bachelor,Public,7.3,Job Board,APAC,Senior Support Agent,Zendesk,B2,60,79.7,38,Yes,3.3,0.26,Offer,Not Hired,,1418,No
